datetime,home_team,away_team,home_goal,away_goal,season,round,saldo_casa,saldo_casa_contra,saldo_visitante,saldo_visitante_contra,result
2017-05-14T16:00:00Z,Cruzeiro-MG,Sao Paulo-SP,1,0,2017,1,284,210,254,201,3
2017-05-14T16:00:00Z,Bahia-BA,Atletico-PR,6,2,2017,1,111,131,191,177,3
2017-05-14T16:00:00Z,Ponte Preta-SP,Sport-PE,4,0,2017,1,167,191,177,199,3
2017-05-14T16:00:00Z,Avai-SC,Vitoria-BA,0,0,2017,1,38,60,147,160,1
2017-05-14T19:00:00Z,Gremio-RS,Botafogo-RJ,2,0,2017,1,229,168,189,180,3
2017-05-15T20:00:00Z,Coritiba-PR,Atletico-GO,4,1,2017,1,213,235,38,71,3
2017-05-20T16:00:00Z,Santos-SP,Coritiba-PR,1,0,2017,2,264,196,213,236,3
2017-05-20T19:00:00Z,Atletico-GO,Flamengo-RJ,0,3,2017,2,38,74,229,228,0
2017-05-20T19:00:00Z,Chapecoense-SC,Palmeiras-SP,1,0,2017,2,124,142,199,197,3
2017-05-21T11:00:00Z,Vasco da Gama-RJ,Bahia-BA,2,1,2017,2,125,164,112,133,3
2017-05-21T16:00:00Z,Atletico-MG,Fluminense-RJ,1,2,2017,2,292,213,255,219,0
2017-05-21T16:00:00Z,Atletico-PR,Gremio-RS,0,2,2017,2,191,179,231,168,0
2017-05-21T16:00:00Z,Vitoria-BA,Corinthians-SP,0,1,2017,2,147,161,248,166,0
2017-05-21T18:00:00Z,Botafogo-RJ,Ponte Preta-SP,2,0,2017,2,191,180,167,193,3
2017-05-21T19:00:00Z,Sport-PE,Cruzeiro-MG,1,1,2017,2,178,200,285,211,1
2017-05-22T20:00:00Z,Sao Paulo-SP,Avai-SC,2,0,2017,2,256,201,38,62,3
2017-05-27T16:00:00Z,Vasco da Gama-RJ,Fluminense-RJ,3,2,2017,3,128,166,257,222,3
2017-05-27T19:00:00Z,Sao Paulo-SP,Palmeiras-SP,2,0,2017,3,258,201,199,199,3
2017-05-27T21:00:00Z,Vitoria-BA,Coritiba-PR,0,1,2017,3,147,162,214,236,0
2017-05-28T11:00:00Z,Atletico-MG,Ponte Preta-SP,2,2,2017,3,294,215,169,195,1
2017-05-28T16:00:00Z,Atletico-PR,Flamengo-RJ,1,1,2017,3,192,180,230,229,1
2017-05-28T16:00:00Z,Santos-SP,Cruzeiro-MG,0,1,2017,3,264,197,286,211,0
2017-05-28T16:00:00Z,Atletico-GO,Corinthians-SP,0,1,2017,3,38,75,249,166,0
2017-05-28T18:00:00Z,Sport-PE,Gremio-RS,4,3,2017,3,182,203,234,172,3
2017-05-28T19:00:00Z,Botafogo-RJ,Bahia-BA,1,0,2017,3,192,180,112,134,3
2017-05-29T20:00:00Z,Chapecoense-SC,Avai-SC,2,0,2017,3,126,142,38,64,3
2017-06-03T16:00:00Z,Coritiba-PR,Atletico-PR,1,0,2017,4,215,236,192,181,3
2017-06-03T18:00:00Z,Fluminense-RJ,Vitoria-BA,2,1,2017,4,259,223,148,164,3
2017-06-03T19:00:00Z,Corinthians-SP,Santos-SP,2,0,2017,4,251,166,264,199,3
2017-06-04T11:00:00Z,Flamengo-RJ,Botafogo-RJ,0,0,2017,4,230,229,192,180,1
2017-06-04T11:00:00Z,Avai-SC,Sport-PE,1,0,2017,4,39,64,182,204,3
2017-06-04T16:00:00Z,Ponte Preta-SP,Sao Paulo-SP,1,0,2017,4,170,195,258,202,3
2017-06-04T16:00:00Z,Gremio-RS,Vasco da Gama-RJ,2,0,2017,4,236,172,128,168,3
2017-06-04T16:00:00Z,Palmeiras-SP,Atletico-MG,0,0,2017,4,199,199,294,215,1
2017-06-04T19:00:00Z,Cruzeiro-MG,Chapecoense-SC,0,2,2017,4,286,213,128,142,0
2017-06-05T20:00:00Z,Bahia-BA,Atletico-GO,3,0,2017,4,115,134,38,78,3
2017-06-06T20:00:00Z,Fluminense-RJ,Atletico-PR,1,1,2017,5,260,224,193,182,1
2017-06-07T19:30:00Z,Atletico-MG,Avai-SC,1,0,2017,5,295,215,39,65,3
2017-06-07T19:30:00Z,Coritiba-PR,Palmeiras-SP,1,0,2017,5,216,236,199,200,3
2017-06-07T21:00:00Z,Santos-SP,Botafogo-RJ,1,0,2017,5,265,199,192,181,3
2017-06-07T21:45:00Z,Sport-PE,Flamengo-RJ,2,0,2017,5,184,204,230,231,3
2017-06-07T21:45:00Z,Vasco da Gama-RJ,Corinthians-SP,2,5,2017,5,130,173,256,168,0
2017-06-08T19:30:00Z,Atletico-GO,Ponte Preta-SP,3,0,2017,5,41,78,170,198,3
2017-06-08T19:30:00Z,Sao Paulo-SP,Vitoria-BA,2,0,2017,5,260,202,148,166,3
2017-06-08T20:00:00Z,Chapecoense-SC,Gremio-RS,3,6,2017,5,131,148,242,175,0
2017-06-08T21:00:00Z,Bahia-BA,Cruzeiro-MG,1,0,2017,5,116,134,286,214,3
2017-06-10T16:00:00Z,Palmeiras-SP,Fluminense-RJ,3,1,2017,6,202,201,261,227,3
2017-06-10T19:00:00Z,Vasco da Gama-RJ,Sport-PE,2,1,2017,6,132,174,185,206,3
2017-06-11T11:00:00Z,Botafogo-RJ,Coritiba-PR,2,2,2017,6,194,183,218,238,1
2017-06-11T16:00:00Z,Corinthians-SP,Sao Paulo-SP,3,2,2017,6,259,170,262,205,3
2017-06-11T16:00:00Z,Vitoria-BA,Atletico-MG,2,0,2017,6,150,166,295,217,3
2017-06-11T16:00:00Z,Ponte Preta-SP,Chapecoense-SC,3,2,2017,6,173,200,133,151,3
2017-06-11T16:00:00Z,Avai-SC,Flamengo-RJ,1,1,2017,6,40,66,231,232,1
2017-06-11T18:30:00Z,Cruzeiro-MG,Atletico-GO,2,0,2017,6,288,214,41,80,3
2017-06-11T19:00:00Z,Atletico-PR,Santos-SP,0,2,2017,6,193,184,267,199,0
2017-06-12T20:00:00Z,Gremio-RS,Bahia-BA,1,0,2017,6,243,175,116,135,3
2017-06-14T19:30:00Z,Atletico-MG,Atletico-PR,0,1,2017,7,295,218,194,184,0
2017-06-14T19:30:00Z,Atletico-GO,Avai-SC,3,1,2017,7,44,81,41,69,3
2017-06-14T19:30:00Z,Vitoria-BA,Botafogo-RJ,2,2,2017,7,152,168,196,185,1
2017-06-14T19:30:00Z,Sport-PE,Sao Paulo-SP,0,0,2017,7,185,206,262,205,1
2017-06-14T21:00:00Z,Flamengo-RJ,Ponte Preta-SP,2,0,2017,7,233,232,173,202,3
2017-06-14T21:45:00Z,Corinthians-SP,Cruzeiro-MG,1,0,2017,7,260,170,288,215,3
2017-06-14T21:45:00Z,Santos-SP,Palmeiras-SP,1,0,2017,7,268,199,202,202,3
2017-06-14T21:45:00Z,Chapecoense-SC,Vasco da Gama-RJ,2,1,2017,7,135,152,133,176,3
2017-06-15T16:00:00Z,Coritiba-PR,Bahia-BA,0,0,2017,7,218,238,116,135,1
2017-06-15T21:00:00Z,Fluminense-RJ,Gremio-RS,0,2,2017,7,261,229,245,175,0
2017-06-17T16:00:00Z,Atletico-GO,Atletico-PR,0,1,2017,8,44,82,195,184,0
2017-06-17T19:00:00Z,Vasco da Gama-RJ,Avai-SC,1,0,2017,8,134,176,41,70,3
2017-06-17T21:00:00Z,Santos-SP,Ponte Preta-SP,0,0,2017,8,268,199,173,202,1
2017-06-18T11:00:00Z,Coritiba-PR,Corinthians-SP,0,0,2017,8,218,238,260,170,1
2017-06-18T16:00:00Z,Sao Paulo-SP,Atletico-MG,1,2,2017,8,263,207,297,219,0
2017-06-18T16:00:00Z,Bahia-BA,Palmeiras-SP,2,4,2017,8,118,139,206,204,0
2017-06-18T16:00:00Z,Fluminense-RJ,Flamengo-RJ,2,2,2017,8,263,231,235,234,1
2017-06-18T16:00:00Z,Chapecoense-SC,Botafogo-RJ,0,2,2017,8,135,154,198,185,0
2017-06-18T19:00:00Z,Sport-PE,Vitoria-BA,1,3,2017,8,186,209,155,169,0
2017-06-19T20:00:00Z,Cruzeiro-MG,Gremio-RS,3,3,2017,8,291,218,248,178,1
2017-06-21T19:30:00Z,Vitoria-BA,Santos-SP,0,2,2017,9,155,171,270,199,0
2017-06-21T21:00:00Z,Botafogo-RJ,Vasco da Gama-RJ,3,1,2017,9,201,186,135,179,3
2017-06-21T21:00:00Z,Palmeiras-SP,Atletico-GO,1,0,2017,9,207,204,44,83,3
2017-06-21T21:45:00Z,Avai-SC,Fluminense-RJ,0,3,2017,9,41,73,266,231,0
2017-06-21T21:45:00Z,Atletico-MG,Sport-PE,2,2,2017,9,299,221,188,211,1
2017-06-21T21:45:00Z,Atletico-PR,Sao Paulo-SP,1,0,2017,9,196,184,263,208,3
2017-06-22T19:30:00Z,Ponte Preta-SP,Cruzeiro-MG,1,0,2017,9,174,202,291,219,3
2017-06-22T19:30:00Z,Corinthians-SP,Bahia-BA,3,0,2017,9,263,170,118,142,3
2017-06-22T21:00:00Z,Gremio-RS,Coritiba-PR,2,0,2017,9,250,178,218,240,3
2017-06-22T21:00:00Z,Flamengo-RJ,Chapecoense-SC,5,1,2017,9,240,235,136,159,3
2017-06-24T19:00:00Z,Santos-SP,Sport-PE,0,1,2017,10,270,200,189,211,0
2017-06-25T11:00:00Z,Vasco da Gama-RJ,Atletico-GO,1,0,2017,10,136,179,44,84,3
2017-06-25T16:00:00Z,Ponte Preta-SP,Palmeiras-SP,1,2,2017,10,175,204,209,205,0
2017-06-25T16:00:00Z,Gremio-RS,Corinthians-SP,0,1,2017,10,250,179,264,170,0
2017-06-25T16:00:00Z,Atletico-PR,Vitoria-BA,4,1,2017,10,200,185,156,175,3
2017-06-25T16:00:00Z,Cruzeiro-MG,Coritiba-PR,2,0,2017,10,293,219,218,242,3
2017-06-25T16:00:00Z,Sao Paulo-SP,Fluminense-RJ,1,1,2017,10,264,209,267,232,1
2017-06-25T18:30:00Z,Bahia-BA,Flamengo-RJ,0,1,2017,10,118,143,241,235,0
2017-06-25T19:00:00Z,Chapecoense-SC,Atletico-MG,0,1,2017,10,136,160,300,221,0
2017-06-26T20:00:00Z,Botafogo-RJ,Avai-SC,0,2,2017,10,201,188,43,73,0
2017-07-01T16:00:00Z,Palmeiras-SP,Gremio-RS,1,0,2017,11,210,205,250,180,3
2017-07-01T19:00:00Z,Atletico-GO,Santos-SP,1,1,2017,11,45,85,271,201,1
2017-07-02T16:00:00Z,Flamengo-RJ,Sao Paulo-SP,2,0,2017,11,243,235,264,211,3
2017-07-02T16:00:00Z,Corinthians-SP,Botafogo-RJ,1,0,2017,11,265,170,201,189,3
2017-07-02T16:00:00Z,Atletico-MG,Cruzeiro-MG,3,1,2017,11,303,222,294,222,3
2017-07-02T16:00:00Z,Sport-PE,Atletico-PR,1,0,2017,11,190,211,200,186,3
2017-07-02T16:00:00Z,Vitoria-BA,Bahia-BA,0,0,2017,11,156,175,118,143,1
2017-07-02T19:00:00Z,Coritiba-PR,Vasco da Gama-RJ,2,2,2017,11,220,244,138,181,1
2017-07-02T19:00:00Z,Avai-SC,Ponte Preta-SP,0,0,2017,11,43,73,175,204,1
2017-07-03T20:00:00Z,Fluminense-RJ,Chapecoense-SC,3,3,2017,11,270,235,139,163,1
2017-07-08T16:00:00Z,Atletico-GO,Vitoria-BA,1,2,2017,12,46,87,158,176,0
2017-07-08T18:00:00Z,Vasco da Gama-RJ,Flamengo-RJ,0,1,2017,12,138,182,244,235,0
2017-07-08T19:00:00Z,Corinthians-SP,Ponte Preta-SP,2,0,2017,12,267,170,175,206,3
2017-07-09T11:00:00Z,Chapecoense-SC,Atletico-PR,1,1,2017,12,140,164,201,187,1
2017-07-09T16:00:00Z,Cruzeiro-MG,Palmeiras-SP,3,1,2017,12,297,223,211,208,3
2017-07-09T16:00:00Z,Gremio-RS,Avai-SC,0,2,2017,12,250,182,45,73,0
2017-07-09T16:00:00Z,Bahia-BA,Fluminense-RJ,1,1,2017,12,119,144,271,236,1
2017-07-09T19:00:00Z,Santos-SP,Sao Paulo-SP,3,2,2017,12,274,203,266,214,3
2017-07-09T19:00:00Z,Botafogo-RJ,Atletico-MG,1,1,2017,12,202,190,304,223,1
2017-07-10T20:00:00Z,Coritiba-PR,Sport-PE,0,3,2017,12,220,247,193,211,0
2017-07-12T19:30:00Z,Ponte Preta-SP,Bahia-BA,0,3,2017,13,175,209,122,144,0
2017-07-12T19:30:00Z,Atletico-MG,Santos-SP,0,1,2017,13,304,224,275,203,0
2017-07-12T21:00:00Z,Fluminense-RJ,Botafogo-RJ,0,1,2017,13,271,237,203,190,0
2017-07-12T21:45:00Z,Palmeiras-SP,Corinthians-SP,0,2,2017,13,211,210,269,170,0
2017-07-12T21:45:00Z,Vitoria-BA,Vasco da Gama-RJ,1,4,2017,13,159,180,142,183,0
2017-07-12T21:45:00Z,Atletico-PR,Cruzeiro-MG,0,2,2017,13,201,189,299,223,0
2017-07-13T19:30:00Z,Sport-PE,Chapecoense-SC,3,0,2017,13,196,211,140,167,3
2017-07-13T19:30:00Z,Sao Paulo-SP,Atletico-GO,2,2,2017,13,268,216,48,89,1
2017-07-13T19:30:00Z,Flamengo-RJ,Gremio-RS,0,1,2017,13,244,236,251,182,0
2017-07-13T21:00:00Z,Avai-SC,Coritiba-PR,1,4,2017,13,46,77,224,248,0
2017-07-15T19:00:00Z,Corinthians-SP,Atletico-PR,2,2,2017,14,271,172,203,191,1
2017-07-16T11:00:00Z,Palmeiras-SP,Vitoria-BA,4,2,2017,14,215,212,161,184,3
2017-07-16T16:00:00Z,Vasco da Gama-RJ,Santos-SP,0,0,2017,14,142,183,275,203,1
2017-07-16T16:00:00Z,Cruzeiro-MG,Flamengo-RJ,1,1,2017,14,300,224,245,237,1
2017-07-16T16:00:00Z,Gremio-RS,Ponte Preta-SP,3,1,2017,14,254,183,176,212,3
2017-07-16T16:00:00Z,Atletico-GO,Atletico-MG,1,2,2017,14,49,91,306,225,0
2017-07-16T16:00:00Z,Chapecoense-SC,Sao Paulo-SP,2,0,2017,14,142,167,268,218,3
2017-07-16T19:00:00Z,Coritiba-PR,Fluminense-RJ,1,2,2017,14,225,250,273,238,0
2017-07-16T19:00:00Z,Bahia-BA,Avai-SC,1,1,2017,14,123,145,47,78,1
2017-07-17T20:00:00Z,Botafogo-RJ,Sport-PE,2,1,2017,14,205,191,197,213,3
2017-07-19T19:30:00Z,Vitoria-BA,Gremio-RS,1,3,2017,15,162,187,257,184,0
2017-07-19T19:30:00Z,Santos-SP,Chapecoense-SC,1,0,2017,15,276,203,142,168,3
2017-07-19T21:00:00Z,Ponte Preta-SP,Coritiba-PR,4,0,2017,15,180,212,225,254,3
2017-07-19T21:00:00Z,Avai-SC,Corinthians-SP,0,0,2017,15,47,78,271,172,1
2017-07-19T21:45:00Z,Flamengo-RJ,Palmeiras-SP,2,2,2017,15,247,239,217,214,1
2017-07-19T21:45:00Z,Atletico-MG,Bahia-BA,0,2,2017,15,306,227,125,145,0
2017-07-19T21:45:00Z,Sao Paulo-SP,Vasco da Gama-RJ,1,0,2017,15,269,218,142,184,3
2017-07-20T19:30:00Z,Fluminense-RJ,Cruzeiro-MG,1,1,2017,15,274,239,301,225,1
2017-07-20T20:00:00Z,Sport-PE,Atletico-GO,4,0,2017,15,201,213,49,95,3
2017-07-20T21:00:00Z,Atletico-PR,Botafogo-RJ,0,0,2017,15,203,191,205,191,1
2017-07-22T16:00:00Z,Vitoria-BA,Chapecoense-SC,1,2,2017,16,163,189,144,169,0
2017-07-22T19:00:00Z,Flamengo-RJ,Coritiba-PR,2,1,2017,16,249,240,226,256,3
2017-07-23T11:00:00Z,Santos-SP,Bahia-BA,3,0,2017,16,279,203,125,148,3
2017-07-23T16:00:00Z,Avai-SC,Cruzeiro-MG,1,0,2017,16,48,78,301,226,3
2017-07-23T16:00:00Z,Fluminense-RJ,Corinthians-SP,0,1,2017,16,274,240,272,172,0
2017-07-23T16:00:00Z,Sport-PE,Palmeiras-SP,0,2,2017,16,201,215,219,214,0
2017-07-23T19:00:00Z,Atletico-MG,Vasco da Gama-RJ,1,2,2017,16,307,229,144,185,0
2017-07-23T19:00:00Z,Atletico-PR,Ponte Preta-SP,0,2,2017,16,203,193,182,212,0
2017-07-23T19:00:00Z,Atletico-GO,Botafogo-RJ,1,1,2017,16,50,96,206,192,1
2017-07-24T20:00:00Z,Sao Paulo-SP,Gremio-RS,1,1,2017,16,270,219,258,185,1
2017-07-29T16:00:00Z,Botafogo-RJ,Sao Paulo-SP,3,4,2017,17,209,196,274,222,0
2017-07-29T19:00:00Z,Palmeiras-SP,Avai-SC,2,0,2017,17,221,214,48,80,3
2017-07-30T11:00:00Z,Chapecoense-SC,Atletico-GO,1,2,2017,17,145,171,52,97,0
2017-07-30T16:00:00Z,Coritiba-PR,Atletico-MG,0,2,2017,17,226,258,309,229,0
2017-07-30T16:00:00Z,Bahia-BA,Sport-PE,1,3,2017,17,126,151,204,216,0
2017-07-30T16:00:00Z,Corinthians-SP,Flamengo-RJ,1,1,2017,17,273,173,250,241,1
2017-07-30T19:00:00Z,Cruzeiro-MG,Vitoria-BA,0,0,2017,17,301,226,163,189,1
2017-07-30T19:00:00Z,Gremio-RS,Santos-SP,1,1,2017,17,259,186,280,204,1
2017-07-31T20:00:00Z,Vasco da Gama-RJ,Atletico-PR,0,1,2017,17,144,186,204,193,0
2017-08-09T20:00:00Z,Ponte Preta-SP,Fluminense-RJ,0,0,2017,17,182,212,274,240,1
2017-08-02T19:30:00Z,Sport-PE,Fluminense-RJ,2,2,2017,18,206,218,276,242,1
2017-08-02T19:30:00Z,Chapecoense-SC,Bahia-BA,1,1,2017,18,146,172,127,152,1
2017-08-02T21:00:00Z,Atletico-MG,Corinthians-SP,0,2,2017,18,309,231,275,173,0
2017-08-02T21:00:00Z,Vitoria-BA,Ponte Preta-SP,3,1,2017,18,166,190,183,215,3
2017-08-02T21:45:00Z,Botafogo-RJ,Palmeiras-SP,1,2,2017,18,210,198,223,215,0
2017-08-02T21:45:00Z,Santos-SP,Flamengo-RJ,3,2,2017,18,283,206,252,244,3
2017-08-02T21:45:00Z,Atletico-GO,Gremio-RS,0,1,2017,18,52,98,260,186,0
2017-08-03T19:30:00Z,Atletico-PR,Avai-SC,5,0,2017,18,209,193,48,85,3
2017-08-03T19:30:00Z,Sao Paulo-SP,Coritiba-PR,1,2,2017,18,275,224,228,259,0
2017-08-03T20:00:00Z,Vasco da Gama-RJ,Cruzeiro-MG,0,3,2017,18,144,189,304,226,0
2017-08-05T19:00:00Z,Corinthians-SP,Sport-PE,3,1,2017,19,278,174,207,221,3
2017-08-05T19:00:00Z,Fluminense-RJ,Atletico-GO,3,1,2017,19,279,243,53,101,3
2017-08-06T11:00:00Z,Flamengo-RJ,Vitoria-BA,0,2,2017,19,252,246,168,190,0
2017-08-06T16:00:00Z,Palmeiras-SP,Atletico-PR,0,1,2017,19,223,216,210,193,0
2017-08-06T16:00:00Z,Cruzeiro-MG,Botafogo-RJ,0,0,2017,19,304,226,210,198,1
2017-08-06T16:00:00Z,Coritiba-PR,Chapecoense-SC,2,0,2017,19,230,259,146,174,3
2017-08-06T16:00:00Z,Gremio-RS,Atletico-MG,2,0,2017,19,262,186,309,233,3
2017-08-06T16:00:00Z,Bahia-BA,Sao Paulo-SP,2,1,2017,19,129,153,276,226,3
2017-08-06T19:00:00Z,Ponte Preta-SP,Vasco da Gama-RJ,0,0,2017,19,183,215,144,189,1
2017-08-06T19:00:00Z,Avai-SC,Santos-SP,0,0,2017,19,48,85,283,206,1
2017-08-12T16:00:00Z,Atletico-GO,Coritiba-PR,1,0,2017,20,54,101,230,260,3
2017-08-12T19:00:00Z,Vitoria-BA,Avai-SC,0,1,2017,20,168,191,49,85,0
2017-08-13T11:00:00Z,Sao Paulo-SP,Cruzeiro-MG,3,2,2017,20,279,228,306,229,3
2017-08-13T16:00:00Z,Vasco da Gama-RJ,Palmeiras-SP,1,1,2017,20,145,190,224,217,1
2017-08-13T16:00:00Z,Atletico-MG,Flamengo-RJ,2,0,2017,20,311,233,252,248,3
2017-08-13T16:00:00Z,Sport-PE,Ponte Preta-SP,0,0,2017,20,207,221,183,215,1
2017-08-13T19:00:00Z,Atletico-PR,Bahia-BA,4,1,2017,20,214,194,130,157,3
2017-08-13T19:00:00Z,Botafogo-RJ,Gremio-RS,1,0,2017,20,211,198,262,187,3
2017-08-14T20:00:00Z,Santos-SP,Fluminense-RJ,0,0,2017,20,283,206,279,243,1
2017-08-23T19:30:00Z,Chapecoense-SC,Corinthians-SP,0,1,2017,20,146,175,279,174,0
2017-08-19T16:00:00Z,Corinthians-SP,Vitoria-BA,0,1,2017,21,279,175,169,191,0
2017-08-19T19:00:00Z,Flamengo-RJ,Atletico-GO,2,0,2017,21,254,248,54,103,3
2017-08-20T11:00:00Z,Gremio-RS,Atletico-PR,0,0,2017,21,262,187,214,194,1
2017-08-20T16:00:00Z,Ponte Preta-SP,Botafogo-RJ,2,1,2017,21,185,216,212,200,3
2017-08-20T16:00:00Z,Cruzeiro-MG,Sport-PE,2,0,2017,21,308,229,207,223,3
2017-08-20T16:00:00Z,Bahia-BA,Vasco da Gama-RJ,3,0,2017,21,133,157,145,193,3
2017-08-20T16:00:00Z,Avai-SC,Sao Paulo-SP,1,1,2017,21,50,86,280,229,1
2017-08-20T19:00:00Z,Palmeiras-SP,Chapecoense-SC,0,2,2017,21,224,219,148,175,0
2017-08-20T19:00:00Z,Coritiba-PR,Santos-SP,0,0,2017,21,230,260,283,206,1
2017-08-21T20:00:00Z,Fluminense-RJ,Atletico-MG,2,1,2017,21,281,244,312,235,3
2017-08-26T16:00:00Z,Fluminense-RJ,Vasco da Gama-RJ,0,1,2017,22,281,245,146,193,0
2017-08-26T19:00:00Z,Corinthians-SP,Atletico-GO,0,1,2017,22,279,176,55,103,0
2017-08-27T16:00:00Z,Flamengo-RJ,Atletico-PR,2,0,2017,22,256,248,214,196,3
2017-08-27T16:00:00Z,Palmeiras-SP,Sao Paulo-SP,4,2,2017,22,228,221,282,233,3
2017-08-27T16:00:00Z,Bahia-BA,Botafogo-RJ,1,2,2017,22,134,159,214,201,0
2017-08-27T16:00:00Z,Ponte Preta-SP,Atletico-MG,1,2,2017,22,186,218,314,236,0
2017-08-27T19:00:00Z,Cruzeiro-MG,Santos-SP,1,1,2017,22,309,230,284,207,1
2017-08-27T19:00:00Z,Avai-SC,Chapecoense-SC,1,0,2017,22,51,86,148,176,3
2017-08-28T20:00:00Z,Coritiba-PR,Vitoria-BA,0,1,2017,22,230,261,170,191,0
2017-09-02T16:00:00Z,Gremio-RS,Sport-PE,5,0,2017,22,267,187,207,228,3
2017-09-09T16:00:00Z,Atletico-MG,Palmeiras-SP,1,1,2017,23,315,237,229,222,1
2017-09-09T18:00:00Z,Vasco da Gama-RJ,Gremio-RS,1,0,2017,23,147,193,267,188,3
2017-09-09T19:00:00Z,Sao Paulo-SP,Ponte Preta-SP,2,2,2017,23,284,235,188,220,1
2017-09-10T11:00:00Z,Atletico-PR,Coritiba-PR,1,1,2017,23,215,197,231,262,1
2017-09-10T16:00:00Z,Santos-SP,Corinthians-SP,2,0,2017,23,286,207,279,178,3
2017-09-10T16:00:00Z,Sport-PE,Avai-SC,0,1,2017,23,207,229,52,86,0
2017-09-10T16:00:00Z,Vitoria-BA,Fluminense-RJ,2,2,2017,23,172,193,283,247,1
2017-09-10T19:00:00Z,Botafogo-RJ,Flamengo-RJ,2,0,2017,23,216,201,256,250,3
2017-09-10T19:00:00Z,Chapecoense-SC,Cruzeiro-MG,1,2,2017,23,149,178,311,231,0
2017-09-11T20:00:00Z,Atletico-GO,Bahia-BA,1,1,2017,23,56,104,135,160,1
2017-09-16T19:00:00Z,Botafogo-RJ,Santos-SP,2,0,2017,24,218,201,286,209,3
2017-09-16T21:00:00Z,Ponte Preta-SP,Atletico-GO,1,3,2017,24,189,223,59,105,0
2017-09-17T11:00:00Z,Avai-SC,Atletico-MG,1,1,2017,24,53,87,316,238,1
2017-09-17T16:00:00Z,Gremio-RS,Chapecoense-SC,0,1,2017,24,267,189,150,178,0
2017-09-17T16:00:00Z,Flamengo-RJ,Sport-PE,2,0,2017,24,258,250,207,231,3
2017-09-17T16:00:00Z,Corinthians-SP,Vasco da Gama-RJ,1,0,2017,24,280,178,147,194,3
2017-09-17T16:00:00Z,Vitoria-BA,Sao Paulo-SP,1,2,2017,24,173,195,286,236,0
2017-09-17T16:00:00Z,Atletico-PR,Fluminense-RJ,3,1,2017,24,218,198,284,250,3
2017-09-17T19:00:00Z,Cruzeiro-MG,Bahia-BA,1,0,2017,24,312,231,135,161,3
2017-09-18T20:00:00Z,Palmeiras-SP,Coritiba-PR,1,0,2017,24,230,222,231,263,3
2017-09-23T19:00:00Z,Flamengo-RJ,Avai-SC,1,1,2017,25,259,251,54,88,1
2017-09-23T21:00:00Z,Santos-SP,Atletico-PR,1,0,2017,25,287,209,218,199,3
2017-09-24T11:00:00Z,Sao Paulo-SP,Corinthians-SP,1,1,2017,25,287,237,281,179,1
2017-09-24T16:00:00Z,Chapecoense-SC,Ponte Preta-SP,1,0,2017,25,151,178,189,224,3
2017-09-24T16:00:00Z,Atletico-GO,Cruzeiro-MG,1,2,2017,25,60,107,314,232,0
2017-09-24T16:00:00Z,Coritiba-PR,Botafogo-RJ,2,3,2017,25,233,266,221,203,0
2017-09-24T16:00:00Z,Fluminense-RJ,Palmeiras-SP,0,1,2017,25,284,251,231,222,0
2017-09-24T19:00:00Z,Atletico-MG,Vitoria-BA,1,3,2017,25,317,241,176,196,0
2017-09-24T19:00:00Z,Bahia-BA,Gremio-RS,1,0,2017,25,136,161,267,190,3
2017-09-25T20:00:00Z,Sport-PE,Vasco da Gama-RJ,1,1,2017,25,208,232,148,195,1
2017-09-30T16:00:00Z,Vasco da Gama-RJ,Chapecoense-SC,1,1,2017,26,149,196,152,179,1
2017-09-30T16:00:00Z,Bahia-BA,Coritiba-PR,1,1,2017,26,137,162,234,267,1
2017-09-30T19:00:00Z,Palmeiras-SP,Santos-SP,0,1,2017,26,231,223,288,209,0
2017-10-01T16:00:00Z,Botafogo-RJ,Vitoria-BA,2,3,2017,26,223,206,179,198,0
2017-10-01T16:00:00Z,Sao Paulo-SP,Sport-PE,1,0,2017,26,288,237,208,233,3
2017-10-01T16:00:00Z,Cruzeiro-MG,Corinthians-SP,1,1,2017,26,315,233,282,180,1
2017-10-01T16:00:00Z,Avai-SC,Atletico-GO,0,2,2017,26,54,90,62,107,0
2017-10-01T16:00:00Z,Gremio-RS,Fluminense-RJ,1,0,2017,26,268,190,284,252,3
2017-10-01T19:00:00Z,Atletico-PR,Atletico-MG,0,2,2017,26,218,201,319,241,0
2017-10-02T20:00:00Z,Ponte Preta-SP,Flamengo-RJ,1,0,2017,26,190,224,259,252,3
2017-10-11T19:30:00Z,Botafogo-RJ,Chapecoense-SC,2,1,2017,27,225,207,153,181,3
2017-10-11T19:30:00Z,Atletico-PR,Atletico-GO,2,2,2017,27,220,203,64,109,1
2017-10-11T21:00:00Z,Corinthians-SP,Coritiba-PR,3,1,2017,27,285,181,235,270,3
2017-10-11T21:45:00Z,Atletico-MG,Sao Paulo-SP,1,0,2017,27,320,241,288,238,3
2017-10-11T21:45:00Z,Gremio-RS,Cruzeiro-MG,0,1,2017,27,268,191,316,233,0
2017-10-11T21:45:00Z,Avai-SC,Vasco da Gama-RJ,1,2,2017,27,55,92,151,197,0
2017-10-12T17:00:00Z,Flamengo-RJ,Fluminense-RJ,1,1,2017,27,260,253,285,253,1
2017-10-12T17:00:00Z,Vitoria-BA,Sport-PE,1,2,2017,27,180,200,210,234,0
2017-10-12T17:00:00Z,Ponte Preta-SP,Santos-SP,1,1,2017,27,191,225,289,210,1
2017-10-12T21:00:00Z,Palmeiras-SP,Bahia-BA,2,2,2017,27,233,225,139,164,1
